Entry Name,GLP1R_3PA_GLP1_1 MaxLFQ Intensity,GLP1R_3PA_GLP1_2 MaxLFQ Intensity,GLP1R_3PA_GLP1_3 MaxLFQ Intensity,GLP1R_3PA_GLP1_4 MaxLFQ Intensity,GLP1R_3PA_VEH_1 MaxLFQ Intensity,GLP1R_3PA_VEH_2 MaxLFQ Intensity,GLP1R_3PA_VEH_3 MaxLFQ Intensity,GLP1R_3PA_VEH_4 MaxLFQ Intensity,GLP1R_WT_GLP1_1 MaxLFQ Intensity,GLP1R_WT_GLP1_2 MaxLFQ Intensity,GLP1R_WT_GLP1_3 MaxLFQ Intensity,GLP1R_WT_GLP1_4 MaxLFQ Intensity,GLP1R_WT_VEH_1 MaxLFQ Intensity,GLP1R_WT_VEH_2 MaxLFQ Intensity,GLP1R_WT_VEH_3 MaxLFQ Intensity,GLP1R_WT_VEH_4 MaxLFQ Intensity,NEG_1 MaxLFQ Intensity
D3ZIP8_RAT,23285.084,28174.416,23408.316,24054.887,15868.061,22669.598,21965.27,22394.777,17063.535,20892.684,18882.66,19785.104,19334.0,21348.271,21561.684,17660.107,18655.885
D3ZIT4_RAT,12576.646,15451.075,15624.406,15335.43,12421.79,13209.82,13587.769,18877.9,16076.531,12831.082,13931.258,14446.723,12676.64,14071.112,18340.648,14498.308,10644.954
D3ZIU2_RAT,38633.527,41539.555,37976.055,41721.14,38458.184,35752.715,43467.36,40965.094,37048.21,39397.312,38995.664,38581.605,42532.46,43541.26,46453.203,48895.45,37937.97
D3ZIX4_RAT,220097.02,214843.28,224327.45,216960.62,210349.88,206595.1,216066.4,215165.9,183461.36,202588.36,192176.22,189397.23,197439.03,210024.67,196467.4,165844.25,177481.97
D3ZK73_RAT,17362.773,17615.434,13161.719,14459.065,13690.989,17050.316,18309.982,16504.586,19325.92,15049.18,21647.941,18141.238,16579.35,17595.084,17983.896,16241.57,17153.596
D3ZKI5_RAT,55616.445,94134.39,467426.75,482425.03,13050.097,511774.0,426262.66,33935.305,163238.38,14733.952,17279.658,1119381.9,28921.656,15139.814,0.0,19628.39,451210.8
D3ZKQ4_RAT,501730.8,498945.75,509052.16,501209.3,493812.66,476067.25,470177.34,490652.72,473262.0,481474.38,472603.6,461531.88,493916.66,501719.12,474295.84,475279.25,472451.7
D3ZL85_RAT,20790.936,25147.164,24984.752,23865.998,24125.418,22332.213,22033.96,20221.924,22813.576,20129.416,20474.648,20832.098,18969.98,18958.107,19912.121,18116.152,15145.062
D3ZLD5_RAT,160058.94,166875.28,164668.16,173690.03,163095.6,152092.34,160617.75,147942.48,169148.05,184213.0,173246.3,165028.73,174658.62,172275.9,172468.17,163604.66,146491.16
D3ZLM6_RAT,0.0,5264.6836,6648.064,0.0,4571.3657,0.0,5673.1514,7080.599,13392.234,12447.889,12712.194,13758.205,8921.888,9286.863,10879.219,9687.101,0.0
D3ZM03_RAT,32394.58,31788.047,0.0,32148.445,0.0,34352.496,0.0,35072.184,33420.844,31642.023,39828.824,33132.797,33495.336,38506.68,34345.383,0.0,0.0
D3ZMR1_RAT,69845.016,70536.64,79590.86,66845.41,65949.38,69101.32,40069.168,77970.51,73174.62,38876.766,69308.516,58046.98,75668.32,68131.03,44941.67,66345.72,94055.25
D3ZMS1_RAT,79435.12,66570.27,63044.61,63583.414,68638.516,68279.4,71274.52,72210.58,72811.45,61892.58,64222.152,63718.984,66734.66,63490.76,64901.13,64899.812,60971.43
D3ZMZ9_RAT,506366.6,541981.25,517330.06,519806.34,516944.97,485022.84,489546.8,519537.12,472309.5,514672.72,524183.94,480463.12,515776.53,523287.84,495621.47,493046.0,418064.78
D3ZNU5_RAT,43570.242,27320.389,25606.156,35534.4,31042.016,33866.426,30332.361,27660.064,47887.184,51794.777,35174.242,53653.836,25022.701,28199.027,31276.89,25260.898,19634.857
D3ZP13_RAT,11217.993,14161.096,11484.759,9875.882,14893.671,15957.068,14226.092,15187.679,20510.121,18733.164,21153.39,20959.08,19139.283,19538.0,21099.87,16987.75,12527.18
D3ZP96_RAT,11448.369,10390.274,11518.97,7460.5513,9014.218,12404.46,8348.99,8979.107,8138.5586,8583.301,11961.111,13061.781,11371.805,9514.972,8464.66,0.0,5686.958
D3ZPP2_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17218.1,18382.166,14457.914,32408.283,33743.69,24147.88,24188.268,0.0
D3ZQ91_RAT,32687.414,20638.768,22116.53,21377.467,17935.488,25674.258,88150.23,76026.805,33574.96,26979.834,35195.17,31492.875,26584.848,26405.219,26011.668,21420.37,22720.035
D3ZQL1_RAT,20292.838,24363.068,27173.621,23295.428,25042.54,22072.117,23521.236,23829.11,16123.548,27617.225,26001.555,26372.371,19580.732,23152.598,23045.5,25679.865,14300.006
D3ZQM0_RAT,35271.305,16150.257,17926.582,17665.92,20660.129,22536.816,21145.363,23902.557,25998.006,18186.75,16916.053,20333.26,13032.608,18154.082,18300.385,22326.76,14397.82
D3ZQN3_RAT,68390.8,71778.71,71193.56,72332.3,69355.78,68167.5,66778.88,66474.266,61174.242,69081.02,66667.24,63887.805,60106.453,62033.887,57184.1,62675.24,112926.15
D3ZQV8_RAT,106019.03,108901.914,110525.984,115261.44,110726.92,95966.04,102015.766,102917.34,104708.414,101268.58,105728.39,89753.83,102225.08,115897.88,109970.305,110447.086,89456.52
D3ZR17_RAT,494308.03,519282.22,505385.97,554963.8,571186.25,504402.3,577473.7,570198.4,455966.72,441515.47,443892.12,415454.5,529016.6,530218.2,500810.38,471969.4,761198.4
D3ZRH1_RAT,9859.591,10796.549,10945.836,0.0,11897.658,14646.649,12517.823,14104.7,15922.279,12700.956,17189.26,16732.402,13854.576,15069.91,16708.783,17053.178,10707.709
D3ZRI6_RAT,126145.96,116007.32,131137.17,121131.1,144501.77,120585.07,130750.25,133491.17,109512.03,124308.88,123365.97,115523.234,132412.89,135548.0,115928.15,127327.45,124210.016
D3ZRM5_RAT,22165.18,0.0,0.0,20733.742,19951.521,0.0,17277.502,23417.059,19818.023,22467.645,19791.863,0.0,21608.668,21656.816,21022.125,18572.014,0.0
D3ZS58_RAT,22664.908,27857.648,0.0,0.0,27090.316,26065.037,26008.764,29373.959,33092.902,34160.562,32518.184,0.0,32916.492,27977.941,36844.797,37690.215,22474.344
D3ZSB0_RAT,24732.969,26249.824,23832.422,25946.768,33574.406,16888.162,24943.145,25106.273,22898.033,18527.111,22640.11,16993.088,26445.096,30110.623,28628.814,37299.29,37596.746
D3ZSB7_RAT,40414.348,43623.94,49609.004,43432.86,49475.223,43914.387,43934.56,42545.457,42086.426,41503.22,47656.11,46852.36,42440.29,45446.5,44239.582,46345.766,35527.47
D3ZT51_RAT,57979.055,33939.875,0.0,46947.74,30422.34,30895.838,29891.318,31568.957,46959.766,27239.463,27373.615,27811.88,33016.734,31105.902,23753.781,28646.654,44214.062
D3ZTW8_RAT,60809.67,60834.1,58534.086,64606.09,54445.547,55408.41,55433.992,53337.703,44546.184,52576.707,54245.83,51823.953,55229.387,62560.3,53534.703,56082.08,76495.23
D3ZTY0_RAT,19089.389,20635.4,24931.61,21870.549,22510.963,18843.406,22208.895,20945.36,43190.418,44620.47,45705.043,45242.62,40779.6,38721.48,44983.832,44165.094,53622.625
D3ZU54_RAT,40486.418,37676.664,39363.01,41815.67,41744.746,41106.71,40174.07,39445.504,35364.582,41777.78,38647.766,38858.39,39880.66,39485.3,38854.09,44285.65,48536.94
D3ZUB0_RAT,89812.49,89751.33,86998.18,84283.16,85445.98,85518.25,91462.984,87257.0,125478.76,121093.18,130829.99,117381.43,115471.99,118377.74,120575.41,121751.47,59935.395
D3ZUC2_RAT,23007.328,25209.361,26756.078,20925.816,18550.88,19570.43,19640.559,19789.18,18005.705,9680.002,19490.291,18180.463,15902.81,16936.176,13454.649,16356.324,19212.959
D3ZUL1_RAT,431159.62,445648.78,469913.34,457650.03,468875.56,487448.03,443476.8,500653.34,461061.4,496098.84,498908.1,494038.7,519307.88,552905.6,537879.7,554938.5,438750.88
D3ZUP8_RAT,0.0,23017.191,0.0,23346.92,16197.91,0.0,0.0,19693.736,25885.244,0.0,24541.992,27185.105,22429.111,25467.25,0.0,22396.723,0.0
D3ZUU5_RAT,7949.247,10775.768,8540.006,10684.382,13878.045,14299.727,11483.358,13311.025,14744.846,15705.781,16518.584,14844.675,16211.574,13311.855,17327.85,13334.503,19573.375
D3ZUV9_RAT,18864.025,20363.162,17821.36,20949.025,16302.817,15449.903,20483.035,19009.678,21757.117,21847.541,21068.285,24447.152,22167.223,22777.176,22597.033,22424.69,16906.803
D3ZUZ4_RAT,15775.758,15497.445,17482.992,22949.771,11591.245,21732.15,27420.03,23061.18,0.0,18773.717,0.0,15216.436,19229.527,16044.521,0.0,15415.818,0.0
D3ZV88_RAT,3877544.0,3636279.0,4213894.0,3650434.0,2761684.0,0.0,0.0,2708727.5,3881917.2,0.0,0.0,0.0,2400717.8,0.0,3000027.0,2254866.8,639146.0
D3ZVQ0_RAT,52609.668,39838.895,48535.207,43018.74,40975.625,43351.688,48240.953,39110.53,48466.88,52256.156,51270.79,52125.305,51436.707,47567.37,51803.438,48831.934,23552.053
D3ZVW3_RAT,87218.73,93089.805,92873.23,88129.98,93417.305,91204.02,87830.586,93625.055,79962.82,88028.375,95158.93,77283.27,92056.0,91937.5,92396.22,94399.805,109592.65
D3ZW09_RAT,38545.63,41997.543,42125.25,38570.7,37108.08,42275.86,38469.977,33714.344,41186.855,42659.95,44438.367,33837.945,44644.344,47035.62,40730.805,40932.633,49561.957
D3ZW38_RAT,29965.02,28003.18,27183.717,29345.252,28917.127,27814.326,28548.637,27739.314,28857.295,26176.732,28614.816,20316.203,25359.324,28602.299,24695.76,26075.332,31241.127
D3ZWT2_RAT,22110.9,24437.926,25058.943,25484.057,24503.783,23781.285,22993.014,22424.688,36498.79,33127.06,29161.838,0.0,35206.574,29450.53,33447.58,24794.389,0.0
D3ZX56_RAT,50113.137,51421.34,55356.816,49936.8,52520.168,53692.45,51891.76,54967.05,48393.496,50164.184,50331.33,47647.61,53362.047,53683.13,51190.63,49145.465,48514.67
D3ZXF9_RAT,1774585.2,1883610.2,1799302.5,1705370.6,1683767.2,1731118.6,1723735.5,1605241.6,1723842.4,1706990.0,1792540.9,1976701.5,1788132.2,1750070.0,0.0,1729018.9,2029680.0
D3ZXL5_RAT,35801.207,29619.846,43167.203,40749.168,30701.457,41864.48,19697.572,24032.283,0.0,0.0,0.0,0.0,3845.5178,3446.7312,7966.6406,5235.7935,49427.992
D3ZY39_RAT,35376.676,30528.371,30983.33,30375.828,33195.973,30973.72,33131.332,31995.203,29964.32,25989.629,26546.338,26023.777,28063.73,26679.287,25833.094,30441.621,25583.889
D3ZY45_RAT,59674.42,51493.355,51029.254,55449.402,57447.785,64739.34,61067.543,51366.33,62744.176,49322.566,63692.363,59255.945,63050.977,61296.207,58856.9,54329.613,69187.56
D3ZYH3_RAT,74493.305,70058.96,80212.41,76919.09,70850.664,83480.26,72535.3,75884.75,83534.81,83173.83,83618.65,87770.15,81102.43,94197.95,94473.48,98813.76,105102.11
D3ZYK9_RAT,61546.86,55158.78,58144.305,57644.44,69002.02,57942.258,62056.56,58213.832,46203.88,55319.707,57384.258,50595.617,50575.18,62505.28,57368.75,57979.48,49389.508
D3ZYM7_RAT,25808.367,27830.08,23959.855,27918.889,26777.2,26238.11,25834.836,29316.857,25335.43,28983.576,22713.607,26151.11,28267.617,22717.01,23420.822,24409.98,30628.152
D3ZYS7_RAT,236736.39,234871.42,237700.06,239082.89,249138.16,243632.19,222521.17,233116.7,220350.14,237082.0,236012.62,224510.62,260873.62,262030.55,237560.06,257969.88,334676.0
D3ZZQ5_RAT,66696.875,59870.05,62386.38,66317.73,68613.22,64742.688,65203.87,66594.23,58571.332,65992.74,59165.297,58844.65,65174.293,63147.562,64853.676,65271.64,59272.74
D4A015_RAT,13431.654,12452.03,11434.121,12425.519,13345.018,14617.043,12905.01,12021.207,9290.953,19901.55,21551.219,21226.906,16219.858,20344.502,19376.094,15696.936,12499.942
D4A037_RAT,125218.32,131275.84,136498.88,124992.5,124728.94,124547.33,128861.51,126019.484,120144.27,116031.49,127742.14,124756.66,122683.16,118296.97,123354.51,113907.67,159472.98
D4A040_RAT,17439.193,18026.861,23874.656,19581.371,23732.982,23193.785,19370.87,22405.117,20944.32,26012.2,20033.934,19514.018,17141.717,22162.018,19930.195,23111.26,24501.975
D4A067_RAT,38197.76,38490.43,33140.4,40378.785,48782.13,40292.734,40880.457,29514.688,39843.117,35993.086,54614.926,46579.984,37225.59,47918.215,44482.97,41761.316,49893.54
D4A099_RAT,77716.22,75665.77,76541.79,80557.67,80214.125,74702.31,78716.32,76084.22,75450.65,72997.74,75760.69,71050.65,82298.78,81180.15,76571.31,77292.664,47307.953
D4A0C3_RAT,38140.777,37381.18,40834.117,37807.477,33213.332,35333.004,23342.79,40038.492,31603.336,32405.822,42301.906,31990.383,0.0,19557.855,0.0,35988.973,24206.018
D4A0E8_RAT,3467012.8,4005868.0,3669254.0,3695586.5,3907475.2,3615886.8,3920414.8,3667174.2,3455245.0,3445751.0,3900744.5,3433904.0,3313148.8,3345050.5,3599195.5,3748050.8,3819483.5
D4A0G7_RAT,13267.471,13143.369,14914.81,10971.971,11456.236,14756.569,14131.49,13999.153,12927.06,9756.26,15707.004,15276.672,15795.889,11984.119,14470.442,15245.529,13813.803
D4A0T0_RAT,68693.32,60780.637,76967.47,61438.93,62148.047,61010.57,65758.586,61799.258,80707.94,67727.13,74649.45,66277.46,62112.26,65838.35,67577.016,71479.875,44244.965
D4A0W1_RAT,0.0,14688.849,32494.025,27078.031,0.0,31841.316,0.0,29723.955,0.0,30776.31,23410.941,23867.303,27099.896,21836.527,27049.467,30095.54,0.0
D4A131_RAT,74852.81,76812.055,74812.836,65257.363,69350.5,72807.266,70969.32,66236.94,68583.586,72030.61,71105.36,67457.37,61742.594,70216.055,72033.04,70866.266,84834.45
D4A1B9_RAT,39477.906,25921.33,31039.37,28611.69,21531.756,24197.092,27941.48,29974.83,39379.473,26707.86,31965.475,25402.084,25360.014,26357.469,25888.477,25320.027,24370.186
D4A1K2_RAT,22973.115,19146.379,17415.514,18678.654,20579.715,19579.682,24816.018,22092.305,20550.08,12140.292,14680.823,14084.899,16786.252,15329.476,17281.84,15569.028,19361.584
D4A1Y0_RAT,82365.53,83122.47,92589.586,84709.54,82674.38,90113.93,97298.83,83594.016,75170.04,82614.9,84168.664,79031.734,84303.81,77908.81,80068.08,83761.6,137359.72
D4A2B0_RAT,952025.1,973589.3,942455.44,984213.4,938354.9,967542.3,1046313.0,1052843.0,929938.06,896919.0,934508.94,863631.7,975931.2,992737.6,1037168.44,957225.06,1310830.0
D4A2I4_RAT,0.0,16187.771,15441.703,15785.517,15777.629,15203.95,17245.197,16016.253,17468.516,0.0,22649.51,0.0,18372.172,17421.41,16624.186,17844.951,14746.238
D4A321_RAT,34246.402,33278.277,35670.117,34500.535,37502.105,37286.215,36727.76,36176.977,34232.188,37259.395,35014.273,33736.047,35873.707,35399.285,38177.246,37488.375,36016.61
D4A3E8_RAT,16385.197,14389.74,16947.326,18450.537,14088.345,18989.768,17025.104,18874.566,19492.65,17329.473,15829.694,17614.926,16969.557,16359.493,19653.06,17884.383,10498.198
D4A3G2_RAT,108515.06,111575.47,112619.19,111049.01,112662.875,103989.016,105668.81,103197.92,108015.84,113545.44,114032.57,106311.71,119193.95,117738.31,107118.2,104881.54,117740.07
D4A3S8_RAT,67091.02,71040.56,66908.81,61238.17,63313.863,62927.637,64521.945,65185.79,66244.33,64393.97,62662.645,63172.457,64619.004,65275.504,61276.37,62908.85,63622.535
D4A3T2_RAT,27262.488,29735.254,28190.484,28800.293,25774.188,29784.729,30657.654,30187.602,23877.207,29671.986,27776.709,28139.725,29168.074,31315.326,32612.627,25768.582,41735.227
D4A3V2_RAT,40048.676,40830.24,41264.625,39302.918,49676.656,38331.613,39949.69,45891.58,38787.203,37198.73,44195.2,37625.418,36670.598,44544.363,38702.984,38025.66,57858.723
D4A401_RAT,19568.709,20718.936,19966.744,22075.873,19144.68,31620.17,24057.807,17810.846,20401.967,11735.635,0.0,19971.725,17986.229,0.0,17930.223,15658.985,19141.518
D4A414_RAT,31954.244,34446.348,34372.94,31314.16,33405.617,31499.785,30268.918,32234.25,41029.652,43463.17,44524.086,44498.95,42826.992,44065.336,41933.32,45863.78,23655.797
D4A416_RAT,18605.646,20796.617,18116.42,25149.936,20505.004,18209.035,16869.764,15417.467,29449.387,29080.086,34221.273,37739.402,28681.342,37305.47,28097.406,29766.613,14425.799
D4A4B4_RAT,33797.004,39341.836,42440.855,40507.125,35059.465,49185.184,43483.023,74363.68,42975.875,34224.7,42459.91,37481.594,27854.256,42034.566,50960.74,48628.645,43911.54
D4A4J0_RAT,274861.16,239624.36,236187.2,215218.7,276907.9,284598.47,199506.88,167477.38,275811.84,305892.25,291836.4,301093.53,294600.72,286790.16,184518.38,291699.78,401175.3
D4A4V1_RAT,77184.81,70785.56,65873.48,74233.27,80117.95,71119.72,69255.45,88875.98,74378.055,72509.984,77140.74,72929.23,77116.945,86068.06,88158.32,82145.086,71540.336
D4A4W6_RAT,33622.723,30372.246,33105.83,34780.125,29933.572,35706.547,38265.9,34151.9,39329.25,30955.938,34508.65,29115.537,34599.734,32372.352,31079.525,32320.986,23269.164
D4A4Y0_RAT,20960.74,19806.367,21662.928,19648.549,20128.879,16877.29,20172.3,20486.916,19660.04,14128.746,18605.146,15225.904,16910.5,16427.984,17085.203,16654.463,23542.38
D4A511_RAT,35023.426,39187.473,35321.69,38515.03,40029.082,39152.938,36520.496,37874.17,32766.225,32546.047,35281.004,29282.568,38883.535,38802.332,34872.8,36472.348,52597.375
D4A531_RAT,23780.54,22776.516,34177.18,23859.203,22836.107,28508.945,28977.623,25416.514,16497.926,14756.908,25388.639,23589.578,20473.686,10098.939,13455.716,23165.463,14549.058
D4A5K6_RAT,30241.055,30668.438,29272.37,28142.672,26779.379,26078.312,27937.838,28428.902,29058.855,31874.576,25201.037,29835.371,23498.602,35954.445,25053.617,26121.396,27649.77
D4A5T1_RAT,44515.742,34609.867,34323.613,38244.234,35309.086,30446.65,33073.695,33712.562,41024.625,32020.225,27400.502,28172.148,32964.504,34012.88,28541.596,29927.977,38214.41
D4A5Y0_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15741.625,17967.83,15026.257,0.0,14539.789,0.0,0.0
D4A634_RAT,74099.57,77023.21,89576.09,0.0,82102.164,86957.2,72147.71,0.0,74435.4,63068.336,69805.69,80494.18,72877.9,73781.21,80918.78,72908.016,0.0
D4A6X9_RAT,0.0,4581.296,0.0,0.0,0.0,17125.896,0.0,17511.21,0.0,0.0,0.0,0.0,22386.695,0.0,0.0,0.0,29571.707
D4A742_RAT,18022.78,21861.535,18919.008,19921.39,19948.938,17399.553,20976.19,24565.809,19887.125,16880.363,20803.842,15631.822,20982.148,23877.154,29251.164,28253.674,29804.588
D4A7J4_RAT,5569.266,0.0,9701.184,9612.285,11458.185,8282.843,9935.679,12488.052,10345.227,0.0,0.0,0.0,9265.857,8205.909,7891.7285,9248.86,0.0
D4A7J8_RAT,34405.152,25462.219,33534.812,33553.227,35971.44,34643.137,29091.736,33216.746,32421.443,35799.777,29859.709,37601.03,34299.844,32379.51,0.0,30381.588,33751.73
D4A7L4_RAT,33311.1,32022.28,30912.92,33805.703,32084.082,30031.195,28382.547,28395.727,29512.615,34684.133,28818.445,31619.684,29311.168,28365.42,28336.96,31057.514,17338.875
D4A7Q5_RAT,72287.64,73644.34,74593.68,74403.51,72726.95,71790.96,69191.72,70634.88,69281.21,73683.65,77032.89,65573.62,73874.94,79857.586,78374.33,69455.36,80875.63
D4A7U5_RAT,27097.268,28830.215,26691.998,31322.848,20391.678,30883.455,27708.695,23802.984,33113.74,36816.305,35767.055,33697.582,38140.453,36425.227,34507.863,35649.004,0.0
D4A857_RAT,132650.05,136532.5,135194.19,130591.97,124098.68,130504.234,125590.47,127525.36,154998.61,148570.17,155844.72,162775.33,150316.72,151502.98,150949.05,155163.39,65661.89
D4A8C8_RAT,34589.938,36882.797,34800.38,31114.86,33873.777,37365.67,31461.477,34617.08,31928.17,36524.266,36664.164,32371.6,36183.69,38827.906,30047.861,32999.754,31604.438
D4A8G7_RAT,33309.5,24342.97,24595.654,25738.225,21946.96,20840.637,31154.613,32644.785,30453.773,24371.86,24607.75,22571.248,21411.62,23267.13,27881.756,24524.045,22629.79
D4A8N0_RAT,49631.15,47855.23,49274.46,49321.805,46902.883,45180.133,50593.883,50203.598,48083.367,43573.51,43362.72,38360.47,44643.24,42274.54,43000.39,39153.008,41210.637
D4A8N1_RAT,37105.023,37641.766,39263.45,36776.3,38940.203,40396.97,38765.07,36034.152,38976.984,41564.31,43911.098,37981.48,40015.027,38019.617,38440.43,39040.895,56083.82
D4A944_RAT,31451.514,22126.232,21237.695,23847.016,21882.953,20335.229,27509.922,25914.684,28810.346,22520.889,19499.252,25133.488,23127.176,21949.64,26063.613,23718.22,24036.123
D4A962_RAT,57082.188,56617.305,54701.098,54953.4,59114.61,49359.59,59214.58,56782.055,47815.0,49021.605,46898.016,45728.86,44464.76,47898.477,52299.71,49217.176,58092.008
D4A986_RAT,0.0,19436.236,23569.732,22496.805,19955.81,21855.65,28160.654,23664.752,19838.59,21403.994,23899.232,0.0,24862.027,0.0,25700.148,21839.404,30002.658
D4A997_RAT,27635.98,25445.982,28559.56,27683.355,26822.457,28880.496,28352.736,26862.605,26496.37,31351.605,32159.623,28184.44,29963.617,27757.963,32609.086,30877.324,32021.379
D4A9A3_RAT,35290.47,13081.928,13811.517,18685.592,18899.457,16522.123,16689.91,22073.305,29255.375,15610.138,15453.432,10871.107,0.0,15255.127,20713.227,11468.09,16469.488
D4A9D8_RAT,12932.921,18235.55,21174.666,17186.42,17291.26,21541.365,20472.607,23834.904,18097.932,14952.102,19984.03,19255.73,11723.143,16006.891,14539.266,13187.651,25113.666
D4A9N5_RAT,35055.816,35993.277,39678.676,36785.496,36042.37,37525.332,35261.027,37763.707,29050.633,28447.926,33694.617,32154.307,32138.922,30257.424,28015.137,33894.637,39923.184
D4AA63_RAT,49359.29,51862.344,52768.867,47965.15,41745.73,53595.3,51431.69,49211.32,54571.957,61441.727,62321.17,67887.66,56114.465,62859.887,61140.832,70704.3,25472.44
D4AAM0_RAT,39773.816,48119.332,45331.715,42490.004,43173.785,42137.715,41888.453,43831.008,46454.477,50374.8,47550.305,51115.09,46119.387,51499.156,48998.332,51470.227,24892.033
D4AAT4_RAT,43706.12,44914.1,0.0,43591.91,0.0,42010.414,44506.35,45826.945,0.0,42845.46,46727.996,38507.434,46837.973,41306.496,39435.223,38322.438,66853.664
D4AB03_RAT,72230.77,71215.43,74308.28,74470.88,69005.78,76018.69,69215.195,72493.9,75959.49,68154.37,73876.1,70847.02,73418.75,75594.71,73748.47,72333.266,99650.875
D4AB17_RAT,29511.727,27710.648,30118.982,27960.732,28275.973,24101.021,29262.611,28811.258,27131.13,28731.693,30288.703,30978.441,29141.61,28711.162,31300.152,28071.568,19239.21
D4ABD7_RAT,13152.353,12712.273,13130.978,13199.773,13516.975,11551.93,12432.499,11335.085,11709.847,13553.593,13146.906,15078.837,14799.63,13463.902,13656.298,11104.657,13511.297
D4ABI7_RAT,28887.875,31722.037,31676.375,29157.482,30808.307,30895.34,31124.443,30113.057,44280.08,43782.617,47162.21,49859.91,44536.46,39704.914,40575.83,37830.2,30558.656
D4ABL7_RAT,349605.72,393987.97,300475.6,380027.3,355997.66,298212.03,363109.16,347564.2,331584.0,277202.4,347357.22,296617.72,297650.97,338739.34,356402.28,338208.88,378421.8
D4ABM5_RAT,18837.744,21321.877,20180.588,20479.623,15234.751,21578.617,17036.04,19479.82,18204.455,20177.445,16525.98,16399.688,19988.09,16897.146,20209.14,16845.072,19221.16
D4ABT8_RAT,100714.54,65323.188,67240.734,68436.88,75221.96,63487.297,72233.58,82966.66,96029.03,57675.387,63862.203,64821.953,65426.723,73329.68,72464.46,68875.195,67748.21
D4ABV0_RAT,17952.602,18765.648,16779.025,19172.15,18740.06,18059.033,19625.266,17182.088,17149.133,20524.717,21868.285,20021.637,23684.557,18139.248,18741.25,22401.707,12670.631
D4AC36_RAT,51035.574,52636.48,54482.066,56235.082,48927.01,52271.984,51611.43,48000.754,58045.535,59706.75,59229.32,63729.297,58844.918,60968.73,60865.418,61517.996,52199.68
